id,kota,jamCuaca,kodeCuaca,cuaca,humidity,tempC,tempF,iqa,wind_dir_deg,wind_spd_km_h,pressure_mbar,accessed
Bantaeng_2023-11-23T12:00:00,Bantaeng,2023-11-23 12:00:00,3,Berawan,75,28.0,82.0,49,106,22.9,1007,2023-11-23 12:00:00
Bantaeng_2023-11-23T18:00:00,Bantaeng,2023-11-23 18:00:00,3,Berawan,90,25.0,77.0,46,102,15.6,1007,2023-11-23 18:00:00
Bantul_2023-11-23T00:00:00,Bantul,2023-11-23 00:00:00,3,Berawan,85,26.0,79.0,59,165,3.2,1010,2023-11-23
Bantul_2023-11-23T06:00:00,Bantul,2023-11-23 06:00:00,3,Berawan,60,31.0,88.0,57,165,1.7,1009,2023-11-23 06:00:00
Bantul_2023-11-23T12:00:00,Bantul,2023-11-23 12:00:00,60,Hujan Ringan,80,28.0,82.0,49,166,18.4,1009,2023-11-23 12:00:00
Bantul_2023-11-23T18:00:00,Bantul,2023-11-23 18:00:00,3,Berawan,95,26.0,79.0,54,163,15.2,1007,2023-11-23 18:00:00
Banyumas_2023-11-23T00:00:00,Banyumas,2023-11-23 00:00:00,4,Berawan Tebal,85,26.0,79.0,70,160,1.7,1010,2023-11-23
Banyumas_2023-11-23T06:00:00,Banyumas,2023-11-23 06:00:00,61,Hujan Sedang,60,31.0,88.0,63,160,1.6,1009,2023-11-23 06:00:00
Banyumas_2023-11-23T12:00:00,Banyumas,2023-11-23 12:00:00,4,Berawan Tebal,80,27.0,81.0,49,152,9.8,1009,2023-11-23 12:00:00
Banyumas_2023-11-23T18:00:00,Banyumas,2023-11-23 18:00:00,3,Berawan,90,25.0,77.0,54,153,9.7,1007,2023-11-23 18:00:00
Banyuwangi_2023-11-23T00:00:00,Banyuwangi,2023-11-23 00:00:00,1,Cerah Berawan,80,27.0,81.0,41,149,3.9,1010,2023-11-23
Banyuwangi_2023-11-23T06:00:00,Banyuwangi,2023-11-23 06:00:00,1,Cerah Berawan,55,32.0,90.0,38,149,3.6,1010,2023-11-23 06:00:00
Banyuwangi_2023-11-23T12:00:00,Banyuwangi,2023-11-23 12:00:00,3,Berawan,80,26.0,79.0,38,153,10.3,1009,2023-11-23 12:00:00
Banyuwangi_2023-11-23T18:00:00,Banyuwangi,2023-11-23 18:00:00,1,Cerah Berawan,85,25.0,77.0,41,153,7.6,1008,2023-11-23 18:00:00
Barru_2023-11-23T00:00:00,Barru,2023-11-23 00:00:00,1,Cerah Berawan,75,28.0,82.0,53,212,6.7,1008,2023-11-23
Barru_2023-11-23T06:00:00,Barru,2023-11-23 06:00:00,60,Hujan Ringan,70,33.0,91.0,39,212,5.0,1008,2023-11-23 06:00:00
Barru_2023-11-23T12:00:00,Barru,2023-11-23 12:00:00,3,Berawan,80,28.0,82.0,41,225,11.3,1007,2023-11-23 12:00:00
Barru_2023-11-23T18:00:00,Barru,2023-11-23 18:00:00,60,Hujan Ringan,95,25.0,77.0,43,222,6.6,1006,2023-11-23 18:00:00
Batam_2023-11-23T00:00:00,Batam,2023-11-23 00:00:00,4,Berawan Tebal,85,28.0,82.0,79,6,5.5,1012,2023-11-23
Batam_2023-11-23T06:00:00,Batam,2023-11-23 06:00:00,4,Berawan Tebal,65,31.0,88.0,79,284,20.7,1008,2023-11-23 06:00:00
Batam_2023-11-23T12:00:00,Batam,2023-11-23 12:00:00,3,Berawan,85,28.0,82.0,64,6,9.3,1011,2023-11-23 12:00:00
Batam_2023-11-23T18:00:00,Batam,2023-11-23 18:00:00,60,Hujan Ringan,95,24.0,75.0,64,6,2.5,1006,2023-11-23 18:00:00
Batang_2023-11-23T00:00:00,Batang,2023-11-23 00:00:00,3,Berawan,75,28.0,82.0,82,33,7.3,1009,2023-11-23
Batang_2023-11-23T06:00:00,Batang,2023-11-23 06:00:00,4,Berawan Tebal,55,34.0,93.0,81,33,7.7,1008,2023-11-23 06:00:00
Batang_2023-11-23T12:00:00,Batang,2023-11-23 12:00:00,3,Berawan,75,29.0,84.0,80,5,14.2,1008,2023-11-23 12:00:00
Batang_2023-11-23T18:00:00,Batang,2023-11-23 18:00:00,3,Berawan,80,27.0,81.0,81,23,14.4,1006,2023-11-23 18:00:00
Batu_2023-11-23T00:00:00,Batu,2023-11-23 00:00:00,1,Cerah Berawan,95,21.0,70.0,56,189,2.9,1011,2023-11-23
Batu_2023-11-23T06:00:00,Batu,2023-11-23 06:00:00,60,Hujan Ringan,65,32.0,90.0,54,189,1.9,1011,2023-11-23 06:00:00
Batu_2023-11-23T12:00:00,Batu,2023-11-23 12:00:00,3,Berawan,95,19.0,66.0,54,77,1.7,1009,2023-11-23 12:00:00
Batu_2023-11-23T18:00:00,Batu,2023-11-23 18:00:00,60,Hujan Ringan,90,23.0,73.0,64,202,3.0,1009,2023-11-23 18:00:00
Bekasi_2023-11-23T00:00:00,Bekasi,2023-11-23 00:00:00,60,Hujan Ringan,90,27.0,81.0,93,4,4.0,1002,2023-11-23
Bekasi_2023-11-23T06:00:00,Bekasi,2023-11-23 06:00:00,60,Hujan Ringan,70,35.0,95.0,105,4,7.4,1003,2023-11-23 06:00:00
Bekasi_2023-11-23T12:00:00,Bekasi,2023-11-23 12:00:00,1,Cerah Berawan,90,26.0,79.0,132,4,9.3,1004,2023-11-23 12:00:00
Bekasi_2023-11-23T18:00:00,Bekasi,2023-11-23 18:00:00,60,Hujan Ringan,90,24.0,75.0,132,4,9.3,1002,2023-11-23 18:00:00
Bengkalis_2023-11-23T00:00:00,Bengkalis,2023-11-23 00:00:00,3,Berawan,90,22.0,72.0,31,315,6.7,1011,2023-11-23
Bengkalis_2023-11-23T06:00:00,Bengkalis,2023-11-23 06:00:00,3,Berawan,90,27.0,81.0,28,315,8.8,1009,2023-11-23 06:00:00
Bengkalis_2023-11-23T12:00:00,Bengkalis,2023-11-23 12:00:00,95,Hujan Petir,90,26.0,79.0,29,300,12.0,1010,2023-11-23 12:00:00
Bengkalis_2023-11-23T18:00:00,Bengkalis,2023-11-23 18:00:00,60,Hujan Ringan,95,24.0,75.0,32,338,7.1,1007,2023-11-23 18:00:00
Bengkayang_2023-11-23T00:00:00,Bengkayang,2023-11-23 00:00:00,1,Cerah Berawan,100,24.0,75.0,28,253,2.7,1009,2023-11-23
Bengkayang_2023-11-23T06:00:00,Bengkayang,2023-11-23 06:00:00,60,Hujan Ringan,65,32.0,90.0,27,253,0.5,1008,2023-11-23 06:00:00
Bengkayang_2023-11-23T12:00:00,Bengkayang,2023-11-23 12:00:00,3,Berawan,100,24.0,75.0,26,341,3.0,1010,2023-11-23 12:00:00
Bengkayang_2023-11-23T18:00:00,Bengkayang,2023-11-23 18:00:00,60,Hujan Ringan,100,22.0,72.0,25,302,3.5,1008,2023-11-23 18:00:00
Bengkulu_2023-11-23T00:00:00,Bengkulu,2023-11-23 00:00:00,60,Hujan Ringan,95,25.0,77.0,60,172,2.8,1011,2023-11-23
Bengkulu_2023-11-23T06:00:00,Bengkulu,2023-11-23 06:00:00,60,Hujan Ringan,85,32.0,90.0,55,172,4.2,1008,2023-11-23 06:00:00
Bengkulu_2023-11-23T12:00:00,Bengkulu,2023-11-23 12:00:00,60,Hujan Ringan,95,25.0,77.0,54,172,6.8,1010,2023-11-23 12:00:00
Bengkulu_2023-11-23T18:00:00,Bengkulu,2023-11-23 18:00:00,60,Hujan Ringan,95,24.0,75.0,72,172,6.1,1007,2023-11-23 18:00:00
Bima_2023-11-23T00:00:00,Bima,2023-11-23 00:00:00,1,Cerah Berawan,80,29.0,84.0,59,156,5.7,1009,2023-11-23
Bima_2023-11-23T06:00:00,Bima,2023-11-23 06:00:00,3,Berawan,55,35.0,95.0,59,156,6.0,1009,2023-11-23 06:00:00
Bima_2023-11-23T12:00:00,Bima,2023-11-23 12:00:00,3,Berawan,85,26.0,79.0,71,174,3.8,1007,2023-11-23 12:00:00
Bima_2023-11-23T18:00:00,Bima,2023-11-23 18:00:00,1,Cerah Berawan,95,25.0,77.0,58,174,2.1,1007,2023-11-23 18:00:00
Binjai_2023-11-23T00:00:00,Binjai,2023-11-23 00:00:00,60,Hujan Ringan,85,23.0,73.0,47,334,4.2,1011,2023-11-23
Binjai_2023-11-23T06:00:00,Binjai,2023-11-23 06:00:00,63,Hujan Lebat,80,26.0,79.0,40,334,1.8,1009,2023-11-23 06:00:00
Binjai_2023-11-23T12:00:00,Binjai,2023-11-23 12:00:00,60,Hujan Ringan,85,24.0,75.0,38,325,1.5,1011,2023-11-23 12:00:00
Binjai_2023-11-23T18:00:00,Binjai,2023-11-23 18:00:00,60,Hujan Ringan,90,23.0,73.0,32,326,5.7,1007,2023-11-23 18:00:00
Bitung_2023-11-23T00:00:00,Bitung,2023-11-23 00:00:00,3,Berawan,60,28.0,82.0,36,150,11.0,1008,2023-11-23
Bitung_2023-11-23T06:00:00,Bitung,2023-11-23 06:00:00,3,Berawan,60,32.0,90.0,35,150,10.1,1008,2023-11-23 06:00:00
Bitung_2023-11-23T12:00:00,Bitung,2023-11-23 12:00:00,3,Berawan,95,26.0,79.0,37,159,12.1,1007,2023-11-23 12:00:00
Bitung_2023-11-23T18:00:00,Bitung,2023-11-23 18:00:00,3,Berawan,95,24.0,75.0,36,167,3.6,1007,2023-11-23 18:00:00
Blitar_2023-11-23T00:00:00,Blitar,2023-11-23 00:00:00,1,Cerah Berawan,85,27.0,81.0,46,178,7.4,1010,2023-11-23
Blitar_2023-11-23T06:00:00,Blitar,2023-11-23 06:00:00,1,Cerah Berawan,65,34.0,93.0,47,178,4.2,1009,2023-11-23 06:00:00
Blitar_2023-11-23T12:00:00,Blitar,2023-11-23 12:00:00,1,Cerah Berawan,90,26.0,79.0,40,181,16.6,1008,2023-11-23 12:00:00
Blitar_2023-11-23T18:00:00,Blitar,2023-11-23 18:00:00,3,Berawan,90,24.0,75.0,47,169,13.4,1007,2023-11-23 18:00:00
Blora_2023-11-23T00:00:00,Blora,2023-11-23 00:00:00,3,Berawan,75,28.0,82.0,87,28,5.9,1009,2023-11-23
Blora_2023-11-23T06:00:00,Blora,2023-11-23 06:00:00,3,Berawan,50,34.0,93.0,81,28,5.4,1008,2023-11-23 06:00:00
Blora_2023-11-23T12:00:00,Blora,2023-11-23 12:00:00,60,Hujan Ringan,75,29.0,84.0,73,14,4.0,1008,2023-11-23 12:00:00
Blora_2023-11-23T18:00:00,Blora,2023-11-23 18:00:00,3,Berawan,80,27.0,81.0,78,20,17.5,1006,2023-11-23 18:00:00
Bogor_2023-11-23T00:00:00,Bogor,2023-11-23 00:00:00,1,Cerah Berawan,90,27.0,81.0,43,179,3.2,1010,2023-11-23
Bogor_2023-11-23T06:00:00,Bogor,2023-11-23 06:00:00,60,Hujan Ringan,65,33.0,91.0,59,179,2.8,1009,2023-11-23 06:00:00
Bogor_2023-11-23T12:00:00,Bogor,2023-11-23 12:00:00,60,Hujan Ringan,90,25.0,77.0,69,179,6.2,988,2023-11-23 12:00:00
Bogor_2023-11-23T18:00:00,Bogor,2023-11-23 18:00:00,3,Berawan,90,23.0,73.0,79,179,1.5,984,2023-11-23 18:00:00
Bojonegoro_2023-11-23T00:00:00,Bojonegoro,2023-11-23 00:00:00,1,Cerah Berawan,75,28.0,82.0,79,77,7.1,1009,2023-11-23
Bojonegoro_2023-11-23T06:00:00,Bojonegoro,2023-11-23 06:00:00,1,Cerah Berawan,50,36.0,97.0,73,77,7.9,1008,2023-11-23 06:00:00
Bojonegoro_2023-11-23T12:00:00,Bojonegoro,2023-11-23 12:00:00,1,Cerah Berawan,80,28.0,82.0,66,15,7.2,1008,2023-11-23 12:00:00
Bojonegoro_2023-11-23T18:00:00,Bojonegoro,2023-11-23 18:00:00,1,Cerah Berawan,90,26.0,79.0,78,156,9.5,1006,2023-11-23 18:00:00
Bondowoso_2023-11-23T00:00:00,Bondowoso,2023-11-23 00:00:00,0,,80,27.0,81.0,44,215,7.6,1010,2023-11-23
Bondowoso_2023-11-23T06:00:00,Bondowoso,2023-11-23 06:00:00,1,Cerah Berawan,50,32.0,90.0,43,215,4.6,1010,2023-11-23 06:00:00
Bondowoso_2023-11-23T12:00:00,Bondowoso,2023-11-23 12:00:00,1,Cerah Berawan,80,28.0,82.0,42,210,1.4,1009,2023-11-23 12:00:00
Bondowoso_2023-11-23T18:00:00,Bondowoso,2023-11-23 18:00:00,1,Cerah Berawan,85,23.0,73.0,49,210,1.3,1008,2023-11-23 18:00:00
Bontang_2023-11-23T00:00:00,Bontang,2023-11-23 00:00:00,1,Cerah Berawan,95,26.0,79.0,35,89,10.4,1007,2023-11-23
Bontang_2023-11-23T06:00:00,Bontang,2023-11-23 06:00:00,0,,85,29.0,84.0,35,89,7.6,1008,2023-11-23 06:00:00
Bontang_2023-11-23T12:00:00,Bontang,2023-11-23 12:00:00,3,Berawan,85,27.0,81.0,30,84,12.2,1007,2023-11-23 12:00:00
Bontang_2023-11-23T18:00:00,Bontang,2023-11-23 18:00:00,3,Berawan,95,25.0,77.0,33,75,9.1,1006,2023-11-23 18:00:00
Boyolali_2023-11-23T00:00:00,Boyolali,2023-11-23 00:00:00,3,Berawan,75,27.0,81.0,62,195,9.4,1011,2023-11-23
Boyolali_2023-11-23T06:00:00,Boyolali,2023-11-23 06:00:00,3,Berawan,55,33.0,91.0,61,195,7.6,1010,2023-11-23 06:00:00
Boyolali_2023-11-23T12:00:00,Boyolali,2023-11-23 12:00:00,60,Hujan Ringan,80,28.0,82.0,54,187,10.0,1009,2023-11-23 12:00:00
Boyolali_2023-11-23T18:00:00,Boyolali,2023-11-23 18:00:00,3,Berawan,85,26.0,79.0,63,180,6.1,1007,2023-11-23 18:00:00
Brebes_2023-11-23T00:00:00,Brebes,2023-11-23 00:00:00,3,Berawan,75,28.0,82.0,65,207,10.3,1009,2023-11-23
Brebes_2023-11-23T06:00:00,Brebes,2023-11-23 06:00:00,3,Berawan,55,34.0,93.0,66,207,12.3,1008,2023-11-23 06:00:00
Brebes_2023-11-23T12:00:00,Brebes,2023-11-23 12:00:00,3,Berawan,75,29.0,84.0,63,196,7.0,1008,2023-11-23 12:00:00
Brebes_2023-11-23T18:00:00,Brebes,2023-11-23 18:00:00,3,Berawan,80,27.0,81.0,67,196,1.3,1006,2023-11-23 18:00:00
Bukittinggi_2023-11-23T00:00:00,Bukittinggi,2023-11-23 00:00:00,45,Berkabut,100,19.0,66.0,59,258,2.2,1013,2023-11-23
Bukittinggi_2023-11-23T06:00:00,Bukittinggi,2023-11-23 06:00:00,3,Berawan,75,24.0,75.0,57,258,0.5,1010,2023-11-23 06:00:00
Bukittinggi_2023-11-23T12:00:00,Bukittinggi,2023-11-23 12:00:00,3,Berawan,100,20.0,68.0,57,251,3.5,1011,2023-11-23 12:00:00
Bukittinggi_2023-11-23T18:00:00,Bukittinggi,2023-11-23 18:00:00,45,Berkabut,100,18.0,64.0,52,254,5.0,1009,2023-11-23 18:00:00
Bulukumba_2023-11-23T00:00:00,Bulukumba,2023-11-23 00:00:00,1,Cerah Berawan,70,28.0,82.0,52,89,11.1,1008,2023-11-23
Bulukumba_2023-11-23T06:00:00,Bulukumba,2023-11-23 06:00:00,60,Hujan Ringan,65,33.0,91.0,44,89,8.6,1009,2023-11-23 06:00:00
Bulukumba_2023-11-23T12:00:00,Bulukumba,2023-11-23 12:00:00,3,Berawan,75,28.0,82.0,44,88,19.1,1007,2023-11-23 12:00:00
Bulukumba_2023-11-23T18:00:00,Bulukumba,2023-11-23 18:00:00,3,Berawan,90,25.0,77.0,42,85,11.9,1006,2023-11-23 18:00:00
Buol_2023-11-23T00:00:00,Buol,2023-11-23 00:00:00,1,Cerah Berawan,90,27.0,81.0,37,64,7.5,1008,2023-11-23
Buol_2023-11-23T06:00:00,Buol,2023-11-23 06:00:00,1,Cerah Berawan,90,34.0,93.0,36,64,8.5,1008,2023-11-23 06:00:00
Buol_2023-11-23T12:00:00,Buol,2023-11-23 12:00:00,1,Cerah Berawan,95,25.0,77.0,35,47,8.3,1007,2023-11-23 12:00:00
Buol_2023-11-23T18:00:00,Buol,2023-11-23 18:00:00,3,Berawan,95,24.0,75.0,35,197,5.1,1007,2023-11-23 18:00:00
Ciamis_2023-11-23T00:00:00,Ciamis,2023-11-23 00:00:00,1,Cerah Berawan,85,26.0,79.0,60,145,1.5,1011,2023-11-23
Ciamis_2023-11-23T06:00:00,Ciamis,2023-11-23 06:00:00,60,Hujan Ringan,65,33.0,91.0,58,145,1.3,1010,2023-11-23 06:00:00
Ciamis_2023-11-23T12:00:00,Ciamis,2023-11-23 12:00:00,1,Cerah Berawan,90,27.0,81.0,53,134,8.1,1010,2023-11-23 12:00:00
Ciamis_2023-11-23T18:00:00,Ciamis,2023-11-23 18:00:00,3,Berawan,90,25.0,77.0,55,144,6.9,1007,2023-11-23 18:00:00
Cianjur_2023-11-23T00:00:00,Cianjur,2023-11-23 00:00:00,1,Cerah Berawan,85,24.0,75.0,88,23,2.5,1011,2023-11-23
Cianjur_2023-11-23T06:00:00,Cianjur,2023-11-23 06:00:00,60,Hujan Ringan,60,28.0,82.0,87,23,3.2,1010,2023-11-23 06:00:00
Cianjur_2023-11-23T12:00:00,Cianjur,2023-11-23 12:00:00,60,Hujan Ringan,90,23.0,73.0,81,14,4.8,1010,2023-11-23 12:00:00
Cianjur_2023-11-23T18:00:00,Cianjur,2023-11-23 18:00:00,3,Berawan,90,18.0,64.0,83,22,3.1,1008,2023-11-23 18:00:00
Cilacap_2023-11-23T00:00:00,Cilacap,2023-11-23 00:00:00,4,Berawan Tebal,80,27.0,81.0,61,145,11.1,1010,2023-11-23
Cilacap_2023-11-23T06:00:00,Cilacap,2023-11-23 06:00:00,61,Hujan Sedang,60,33.0,91.0,57,145,9.5,1009,2023-11-23 06:00:00
Cilacap_2023-11-23T12:00:00,Cilacap,2023-11-23 12:00:00,4,Berawan Tebal,80,28.0,82.0,48,139,16.8,1009,2023-11-23 12:00:00
Cilacap_2023-11-23T18:00:00,Cilacap,2023-11-23 18:00:00,3,Berawan,85,26.0,79.0,51,131,12.3,1007,2023-11-23 18:00:00
Cimahi_2023-11-23T00:00:00,Cimahi,2023-11-23 00:00:00,1,Cerah Berawan,85,22.0,72.0,96,5,3.6,1011,2023-11-23
Cimahi_2023-11-23T06:00:00,Cimahi,2023-11-23 06:00:00,61,Hujan Sedang,70,30.0,86.0,87,5,4.1,1010,2023-11-23 06:00:00
Cimahi_2023-11-23T12:00:00,Cimahi,2023-11-23 12:00:00,60,Hujan Ringan,90,21.0,70.0,74,26,6.2,1010,2023-11-23 12:00:00
Cimahi_2023-11-23T18:00:00,Cimahi,2023-11-23 18:00:00,3,Berawan,90,20.0,68.0,73,15,5.4,1008,2023-11-23 18:00:00
Cirebon_2023-11-23T00:00:00,Cirebon,2023-11-23 00:00:00,1,Cerah Berawan,75,29.0,84.0,110,78,9.7,1009,2023-11-23
Cirebon_2023-11-23T06:00:00,Cirebon,2023-11-23 06:00:00,60,Hujan Ringan,70,35.0,95.0,118,78,8.5,1008,2023-11-23 06:00:00
Cirebon_2023-11-23T12:00:00,Cirebon,2023-11-23 12:00:00,1,Cerah Berawan,80,28.0,82.0,152,78,13.5,1008,2023-11-23 12:00:00
Cirebon_2023-11-23T18:00:00,Cirebon,2023-11-23 18:00:00,3,Berawan,90,27.0,81.0,154,78,7.7,1006,2023-11-23 18:00:00
Demak_2023-11-23T00:00:00,Demak,2023-11-23 00:00:00,3,Berawan,75,28.0,82.0,88,140,2.0,1009,2023-11-23
Demak_2023-11-23T06:00:00,Demak,2023-11-23 06:00:00,60,Hujan Ringan,50,34.0,93.0,81,140,6.7,1008,2023-11-23 06:00:00
Demak_2023-11-23T12:00:00,Demak,2023-11-23 12:00:00,60,Hujan Ringan,75,29.0,84.0,78,333,2.5,1008,2023-11-23 12:00:00
Demak_2023-11-23T18:00:00,Demak,2023-11-23 18:00:00,3,Berawan,80,27.0,81.0,85,359,15.1,1006,2023-11-23 18:00:00
Denpasar_2023-11-23T00:00:00,Denpasar,2023-11-23 00:00:00,1,Cerah Berawan,75,27.0,81.0,65,153,5.5,1009,2023-11-23
Denpasar_2023-11-23T06:00:00,Denpasar,2023-11-23 06:00:00,1,Cerah Berawan,65,33.0,91.0,78,153,1.8,1008,2023-11-23 06:00:00
Denpasar_2023-11-23T12:00:00,Denpasar,2023-11-23 12:00:00,1,Cerah Berawan,80,28.0,82.0,55,153,18.5,1008,2023-11-23 12:00:00
Denpasar_2023-11-23T18:00:00,Denpasar,2023-11-23 18:00:00,1,Cerah Berawan,90,26.0,79.0,61,153,13.0,1006,2023-11-23 18:00:00
Dompu_2023-11-23T00:00:00,Dompu,2023-11-23 00:00:00,1,Cerah Berawan,80,27.0,81.0,57,141,1.7,1009,2023-11-23
Dompu_2023-11-23T06:00:00,Dompu,2023-11-23 06:00:00,60,Hujan Ringan,55,35.0,95.0,57,141,2.3,1010,2023-11-23 06:00:00
Dompu_2023-11-23T12:00:00,Dompu,2023-11-23 12:00:00,3,Berawan,85,25.0,77.0,70,194,5.8,1007,2023-11-23 12:00:00
Dompu_2023-11-23T18:00:00,Dompu,2023-11-23 18:00:00,3,Berawan,95,24.0,75.0,62,190,4.1,1007,2023-11-23 18:00:00
Donggala_2023-11-23T00:00:00,Donggala,2023-11-23 00:00:00,1,Cerah Berawan,80,28.0,82.0,33,293,6.7,1008,2023-11-23
Donggala_2023-11-23T06:00:00,Donggala,2023-11-23 06:00:00,1,Cerah Berawan,85,33.0,91.0,33,293,7.8,1008,2023-11-23 06:00:00
Donggala_2023-11-23T12:00:00,Donggala,2023-11-23 12:00:00,1,Cerah Berawan,90,26.0,79.0,34,295,11.3,1007,2023-11-23 12:00:00
Donggala_2023-11-23T18:00:00,Donggala,2023-11-23 18:00:00,1,Cerah Berawan,95,25.0,77.0,25,283,3.1,1006,2023-11-23 18:00:00
Dumai_2023-11-23T00:00:00,Dumai,2023-11-23 00:00:00,45,Berkabut,100,23.0,73.0,54,341,1.4,1011,2023-11-23
Dumai_2023-11-23T06:00:00,Dumai,2023-11-23 06:00:00,60,Hujan Ringan,90,26.0,79.0,45,341,3.1,1009,2023-11-23 06:00:00
Dumai_2023-11-23T12:00:00,Dumai,2023-11-23 12:00:00,95,Hujan Petir,95,24.0,75.0,59,341,6.6,1010,2023-11-23 12:00:00
Dumai_2023-11-23T18:00:00,Dumai,2023-11-23 18:00:00,60,Hujan Ringan,100,24.0,75.0,63,341,2.0,1006,2023-11-23 18:00:00
Enrekang_2023-11-23T00:00:00,Enrekang,2023-11-23 00:00:00,1,Cerah Berawan,80,24.0,75.0,51,131,6.0,1009,2023-11-23
Enrekang_2023-11-23T06:00:00,Enrekang,2023-11-23 06:00:00,60,Hujan Ringan,70,29.0,84.0,41,131,6.0,1010,2023-11-23 06:00:00
Enrekang_2023-11-23T12:00:00,Enrekang,2023-11-23 12:00:00,3,Berawan,80,24.0,75.0,36,195,6.5,1007,2023-11-23 12:00:00
Enrekang_2023-11-23T18:00:00,Enrekang,2023-11-23 18:00:00,3,Berawan,95,21.0,70.0,39,197,1.0,1007,2023-11-23 18:00:00
Garut_2023-11-23T00:00:00,Garut,2023-11-23 00:00:00,1,Cerah Berawan,85,21.0,70.0,62,110,3.7,1013,2023-11-23
Garut_2023-11-23T06:00:00,Garut,2023-11-23 06:00:00,61,Hujan Sedang,80,33.0,91.0,61,110,3.9,1011,2023-11-23 06:00:00
Garut_2023-11-23T12:00:00,Garut,2023-11-23 12:00:00,1,Cerah Berawan,90,20.0,68.0,53,111,7.0,1011,2023-11-23 12:00:00
Garut_2023-11-23T18:00:00,Garut,2023-11-23 18:00:00,3,Berawan,90,19.0,66.0,58,112,4.8,1009,2023-11-23 18:00:00
Gianyar_2023-11-23T00:00:00,Gianyar,2023-11-23 00:00:00,1,Cerah Berawan,75,27.0,81.0,44,152,4.9,1010,2023-11-23
Gianyar_2023-11-23T06:00:00,Gianyar,2023-11-23 06:00:00,1,Cerah Berawan,65,32.0,90.0,35,152,3.8,1010,2023-11-23 06:00:00
Gianyar_2023-11-23T12:00:00,Gianyar,2023-11-23 12:00:00,1,Cerah Berawan,80,28.0,82.0,42,149,13.4,1009,2023-11-23 12:00:00
Gianyar_2023-11-23T18:00:00,Gianyar,2023-11-23 18:00:00,3,Berawan,90,26.0,79.0,42,151,7.6,1008,2023-11-23 18:00:00
Gresik_2023-11-23T00:00:00,Gresik,2023-11-23 00:00:00,0,,75,28.0,82.0,71,59,5.9,1008,2023-11-23
Gresik_2023-11-23T06:00:00,Gresik,2023-11-23 06:00:00,3,Berawan,50,37.0,99.0,66,59,1.8,1008,2023-11-23 06:00:00
Gresik_2023-11-23T12:00:00,Gresik,2023-11-23 12:00:00,1,Cerah Berawan,80,29.0,84.0,74,42,7.1,1007,2023-11-23 12:00:00
Gresik_2023-11-23T18:00:00,Gresik,2023-11-23 18:00:00,1,Cerah Berawan,85,27.0,81.0,67,44,14.4,1006,2023-11-23 18:00:00
Indramayu_2023-11-23T00:00:00,Indramayu,2023-11-23 00:00:00,1,Cerah Berawan,80,29.0,84.0,76,44,2.1,1009,2023-11-23
Indramayu_2023-11-23T06:00:00,Indramayu,2023-11-23 06:00:00,3,Berawan,65,36.0,97.0,73,44,9.8,1008,2023-11-23 06:00:00
Indramayu_2023-11-23T12:00:00,Indramayu,2023-11-23 12:00:00,1,Cerah Berawan,80,29.0,84.0,69,25,14.1,1008,2023-11-23 12:00:00
Indramayu_2023-11-23T18:00:00,Indramayu,2023-11-23 18:00:00,3,Berawan,90,27.0,81.0,69,28,8.7,1006,2023-11-23 18:00:00
Jambi_2023-11-23T00:00:00,Jambi,2023-11-23 00:00:00,4,Berawan Tebal,100,25.0,77.0,81,301,4.0,1010,2023-11-23
Jambi_2023-11-23T06:00:00,Jambi,2023-11-23 06:00:00,60,Hujan Ringan,65,31.0,88.0,69,301,2.7,1008,2023-11-23 06:00:00
Jambi_2023-11-23T12:00:00,Jambi,2023-11-23 12:00:00,3,Berawan,90,25.0,77.0,60,301,4.6,1010,2023-11-23 12:00:00
Jambi_2023-11-23T18:00:00,Jambi,2023-11-23 18:00:00,61,Hujan Sedang,100,24.0,75.0,72,301,3.7,1006,2023-11-23 18:00:00
Jayapura_2023-11-23T00:00:00,Jayapura,2023-11-23 00:00:00,1,Cerah Berawan,70,27.0,81.0,40,72,8.0,1008,2023-11-23
Jayapura_2023-11-23T06:00:00,Jayapura,2023-11-23 06:00:00,60,Hujan Ringan,70,31.0,88.0,42,72,8.1,1010,2023-11-23 06:00:00
Jayapura_2023-11-23T12:00:00,Jayapura,2023-11-23 12:00:00,3,Berawan,85,26.0,79.0,41,72,12.8,1007,2023-11-23 12:00:00
Jayapura_2023-11-23T18:00:00,Jayapura,2023-11-23 18:00:00,3,Berawan,95,23.0,73.0,43,72,10.4,1009,2023-11-23 18:00:00
Jember_2023-11-23T00:00:00,Jember,2023-11-23 00:00:00,1,Cerah Berawan,80,27.0,81.0,46,203,1.9,1010,2023-11-23
Jember_2023-11-23T06:00:00,Jember,2023-11-23 06:00:00,95,Hujan Petir,50,33.0,91.0,46,203,0.6,1010,2023-11-23 06:00:00
Jember_2023-11-23T12:00:00,Jember,2023-11-23 12:00:00,3,Berawan,80,27.0,81.0,40,203,8.0,1008,2023-11-23 12:00:00
Jember_2023-11-23T18:00:00,Jember,2023-11-23 18:00:00,3,Berawan,85,24.0,75.0,42,199,3.6,1007,2023-11-23 18:00:00
Jeneponto_2023-11-23T00:00:00,Jeneponto,2023-11-23 00:00:00,1,Cerah Berawan,75,28.0,82.0,56,124,22.8,1007,2023-11-23
Jeneponto_2023-11-23T06:00:00,Jeneponto,2023-11-23 06:00:00,60,Hujan Ringan,65,33.0,91.0,52,124,15.1,1008,2023-11-23 06:00:00
